href,name,cuisine,price_4_two
https://www.swiggy.com/restaurants/anda-bhojana-1st-stage-kumaraswamy-layout-bangalore-396214,ANDA BHOJANA,"North Indian, South Indian, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/adithya-2nd-phase-jp-nagar-bangalore-58794,Adithya,"Chinese, South Indian, North Indian, Desserts",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/shree-ganesh-fruit-juice-centre-sampige-road-malleshwaram-bangalore-445275,Shree Ganesh Fruit Juice Centre,Beverages,â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/shri-jai-bhavani-dhaba-channakesahava-nagar-indiranagar-bangalore-680962,Shri jai bhavani dhaba,"Chinese, Desserts, Beverages",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/m-s-caramel-bakery-mission-road-basavanagudi-bangalore-680963,M/S Caramel Bakery	,Bakery,â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/street-food-junction-1st-stage-btm-layout-bangalore-445261,Street Food Junction,"South Indian, Indian, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/espressoulster-coffee-vasudev-adigas-restaurant-koramangala-bangalore-664470,Espressoulster Coffee,"Beverages, Bakery",â‚¹499 FOR TWO
https://www.swiggy.com/restaurants/rasagola-com-1st-block-koramangala-bangalore-616826,Rasagola.com,"Sweets, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/wedel-food-kodihalli-indiranagar-bangalore-423005,WEDEL FOOD,"Burgers, Snacks, Chinese, Pizzas, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/rasta-church-street-bangalore-131261,Rasta,Indian,â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/minus-30-infantry-road-shivajinagar-bangalore-420143,Minus 30,"Ice Cream, Desserts, Healthy Food, Beverages",â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/cafe-graze-plant-based-cafe-bhoomi-reddy-colony-indiranagar-bangalore-631578,Cafe Graze-Plant Based Cafe,"Beverages, Juices",â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/svi-juice-jogupalya-halasuru-bangalore-351322,Svi Juice,Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/lakshmi-saraswathi-sweets-lakkasandra-extension-wilson-garden-bangalore-410192,LAKSHMI SARASWATHI SWEETS,"Sweets, Beverages, Indian",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/popz-kitchen-st-marks-road-ashok-nagar-bangalore-594196,Popz Kitchen,"Bakery, Desserts",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/dosa-99-fusion-ramaswamipalya-banaswadi-bangalore-604845,DOSA @ 99 FUSION,North Indian,â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/loca-moca-pulikeshi-nagar-frazer-town-bangalore-699575,Loca Moca,"Fast Food, Cafe, Beverages, Pizzas, Pastas, Ice Cream, Burgers",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/the-magnus-cafe-banashankari-bangalore-578950,THE MAGNUS CAFE,"Snacks, North Indian",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/high-ultra-express-pizza-2nd-stage-indiranagar-bangalore-480488,High Ultra Express Pizza,Pizzas,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/the-dragon-house-langford-town-ashok-nagar-bangalore-495977,The Dragon House,Chinese,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/tipsy-cafe-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-320678,TIPSY CAFE,"Desserts, Ice Cream, Juices, Beverages, North Indian",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/lucknow-nawabi-new-thipasandra-indiranagar-bangalore-405603,LUCKNOW NAWABI,"Chaat, Indian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/tea-trails-brigade-road-bangalore-179613,Tea Trails,"Fast Food, Indian, Beverages, Italian",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/dawat-wind-tunnel-rd-indiranagar-bangalore-682707,Dawat,"Snacks, Burgers, South Indian",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/food-mantra-swami-vivekananda-road-dodakattappa-bangalore-130365,Food Mantra,"Seafood, Tandoor, Chinese, North Indian, South Indian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/cafe-salutare-old-kanakapura-road-basavanagudi-bangalore-460873,Cafe Salutare,"Juices, Beverages, Fast Food",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/suruchi-3rd-block-rajajinagar-bangalore-438931,SURUCHI,Gujarati,â‚¹80 FOR TWO
https://www.swiggy.com/restaurants/new-donne-biriyani-mane-3rd-stage-banashankari-bangalore-226685,New Donne Biriyani Mane,"Biryani, Indian, North Indian, Chinese, Beverages",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/pakwan-2nd-stage-btm-layout-bangalore-612422,pakwan,"North Indian, Snacks, Sweets",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/the-caffeine-baar-9th-block-jayanagar-bangalore-330458,The Caffeine Baar,"Beverages, Bakery, Desserts",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/santhanam-balaji-sweets-kacharakanahalli-kammanahalli-kalyan-nagar-bangalore-583495,SANTHANAM BALAJI SWEETS,"Sweets, Snacks, Fast Food",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/tarbouche-6th-block-koramangala-bangalore-21666,Tarbouche,"Arabian, Lebanese, Turkish, Mediterranean",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/heritage-burger-n-s-palya-btm-layout-bangalore-476175,Heritage Burger,"American, Fast Food, Italian, Street Food, Beverages",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/varanasi-paratha-house-hal-3rd-stage-thippasandra-bangalore-476186,Varanasi Paratha house,"Indian, North Indian",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/enchante-by-chai-point-ashok-nagar-church-street-bangalore-523283,Enchante By Chai Point,"Bakery, Beverages, Maharashtrian, Snacks, Street Food, South Indian, Punjabi",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/vamsi-tiffin-center-ayyappa-temple-block-shanti-nagar-bangalore-583316,VAMSI TIFFIN CENTER,South Indian,â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/anand-restaurant-2nd-stage-indiranagar-bangalore-397280,ANAND RESTAURANT,"Chinese, Continental, North Indian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/chole-ji-6th-sector-hsr-layout-bangalore-651105,Chole Ji,"Indian, Beverages",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/the-food-cart-1st-stage-btm-layout-bangalore-489477,the food cart,"North Indian, Biryani",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/the-heaven-caffe-margosa-road-malleshwaram-bangalore-575702,The heaven caffe,"Burgers, Snacks, Pizzas",â‚¹120 FOR TWO
https://www.swiggy.com/restaurants/kerala-foods-mayohall-vasanth-nagar-bangalore-502331,Kerala Foods,"Indian, Chinese, North Indian",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/mahesh-kabab-corner-kalidasa-layout-srinagar-bangalore-526743,MAHESH KABAB CORNER,"Kebabs, North Indian, Chinese, Biryani",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/rejuicination-ramaswamipalya-kammanahalli-bangalore-538731,REJUICINATION,Beverages,â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/chai-makhanii-s-g-palya-btm-bangalore-654609,Chai Makhanii,"Biryani, Kerala, Chinese, South Indian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/macho-momo-green-leaf-extension-koramangala-bangalore-672013,Macho Momo,Chinese,â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/green-pool-dhaba-cafe-srinagar-basavanagudi-bangalore-235189,Green Pool Dhaba Cafe,"Beverages, Pastas, Chaat, Ice Cream, Pizzas",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/the-lassi-pub-hal-2nd-stage-indiranagar-bangalore-169355,The Lassi Pub,Juices,â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/hungry-combos-viveka-nagar-koramangala-bangalore-664404,Hungry Combos,"Indian, Biryani, Snacks",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/advis-food-srinagar-banashankari-bangalore-419178,ADVIS FOOD,Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/citrine-hotel-citrine-hotel-seshadripuram-bangalore-392853,CITRINE HOTEL,"Chinese, North Indian, Oriental",â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/sri-lakshmi-narashima-hot-chips-kullappa-circle-kammanahalli-bangalore-528501,SRI LAKSHMI NARASHIMA HOT CHIPS,"Snacks, Bakery",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/goodness-to-go-lavelle-road-ashok-nagar-bangalore-604781,Goodness To Go,"European, Italian, American, Pastas, Salads, Juices, Desserts",â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/sri-ganesha-fruit-juice-center-4th-t-block-pattabhirama-nagar-bangalore-401401,Sri ganesha fruit juice center,"Juices, Snacks, Beverages",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/yumlane-pizza-2nd-stage-banashankari-bangalore-558384,Yumlane Pizza,"Pizzas, Beverages, Desserts, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/soulfud-fit-shanthinagara-indiranagar-bangalore-656805,SoulFud Fit,"Fast Food, Pastas, Seafood, Salads, Beverages",â‚¹800 FOR TWO
https://www.swiggy.com/restaurants/cafe-plume-2nd-stage-domlur-bangalore-615418,CAFE PLUME,"French, Bakery, Desserts",â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/paddu-point-rk-puram-majestic-bangalore-446703,Paddu Point,South Indian,â‚¹120 FOR TWO
https://www.swiggy.com/restaurants/giselle-resto-cafe-capatian-munshi-layout-kammanahalli-kalyan-nagar-bangalore-39377,Giselle Resto Cafe,"Continental, Italian",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/stop-drop-and-rolls-lakshmamma-layout-halasuru-bangalore-624364,Stop Drop & Rolls,"Snacks, Continental, Chinese",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/rashii-s-juice-truk-tavarekere-btm-layout-bangalore-489430,RASHII S JUICE TRUK,"Juices, Beverages",â‚¹199 FOR TWO
https://www.swiggy.com/restaurants/artinci-indulge-guilt-free-5th-sector-hsr-layout-bangalore-602588,Artinci - Indulge Guilt Free!,"Ice Cream, Keto, Healthy Food, Sweets, Bakery, Desserts, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/mega-momo-kuvempu-nagar-btm-layout-bangalore-615879,Mega Momo,"Chinese, Italian, Tibetan, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/pizzaaj-hal-2nd-stage-indiranagar-bangalore-389687,PIZZAAJ,"Pizzas, Italian, Burgers",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/dhanpal-hotel-chinnayanpalya-wilson-garden-bangalore-551724,Dhanpal Hotel,"South Indian, Biryani",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/secret-scoopss-80-feet-road-new-bel-road-bangalore-317993,Secret Scoopss,"Ice Cream, Snacks, Beverages",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/click-and-orders-begur-main-road-bommanahalli-bangalore-531271,Click & Orders,North Indian,â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/slv-oorg-mane-jogi-olony-btm-bangalore-680043,Slv Oorg Mane	,"North Indian, South Indian, Biryani",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/srisailam-cafe-6th-block-koramangala-bangalore-565065,Srisailam Cafe,"South Indian, Chaat, North Indian, Desserts",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/fries-box-5th-block-koramangala-bangalore-417374,Fries Box,"Snacks, American",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/crackers-cafe-btm-layout-koramangala-bangalore-697704,CRACKERS CAFE,"Beverages, Fast Food, Italian-American, Salads, Continental, Chinese",â‚¹450 FOR TWO
https://www.swiggy.com/restaurants/food-point-malleshwaram-bangalore-487202,Food point,"Chinese, Snacks, Pastas",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/hotel-raghavendra-prasanna-chikkapete-city-market-bangalore-315796,Hotel Raghavendra Prasanna,"Beverages, South Indian",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/sri-krishna-juices-jogupalya-main-road-ulsoor-bangalore-648343,Sri Krishna Juices,"Juices, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/bengali-rannaghor-jayanagar-bangalore-569439,Bengali Rannaghor,"North Indian, Thalis, Snacks",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/sandoitchi-kojo-authentic-japanese-sandwiches-6th-sector-hsr-layout-bangalore-348812,Sandoitchi Kojo Authentic Japanese Sandwiches,"Juices, Japanese, Salads, Healthy Food",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/dj-lassi-house-bannerghatta-main-rd-btm-bangalore-657936,Dj lassi house,"Beverages, Fast Food, Burgers",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/paratha-town-1st-block-koramangala-hsr-bangalore-670946,Paratha Town,Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/marwadi-tadka-wala-1st-stage-btm-layout-bangalore-381549,marwadi Tadka wala,"Thalis, North Indian, Snacks",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/89-express-dhaba-1st-stage-btm-layout-bangalore-218496,89 Express Dhaba,"North Indian, Rajasthani, Chinese",â‚¹89 FOR TWO
https://www.swiggy.com/restaurants/wats-in-the-wrap-2nd-stage-btm-layout-bangalore-461218,Wats in the Wrap,"Chinese, Indian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/burger-on-demand-2nd-stage-btm-layout-bangalore-461214,Burger on Demand,American,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/cake-ghar-2nd-stage-btm-layout-bangalore-502875,Cake Ghar,Bakery,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/chatori-chatwala-6th-main-rd-btm-bangalore-672595,Chatori chatwala,"Chaat, Snacks, Beverages",â‚¹199 FOR TWO
https://www.swiggy.com/restaurants/v-cafe-meals-by-pvr-forum-mall-adugodi-bangalore-346383,V Cafe - Meals By PVR,"Pizzas, Snacks, American",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/ramji-parathewale-pure-veg-sunshine-colony-btm-bangalore-670764,Ramji Parathewale (Pure Veg),"North Indian, Sweets, Snacks",â‚¹199 FOR TWO
https://www.swiggy.com/restaurants/oh-lucky-7th-main-rd-btm-bangalore-655124,Oh! Lucky,"North Indian, Punjabi, Bengali, Rajasthani, Indian, Asian, Tandoor, Salads, Guja...",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/pakwan-2nd-stage-btm-layout-bangalore-612422,pakwan,"North Indian, Snacks, Sweets",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/the-food-cart-1st-stage-btm-layout-bangalore-489477,the food cart,"North Indian, Biryani",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/ramanthapuram-military-hotel-2nd-stage-btm-layout-bangalore-512540,RAMANTHAPURAM MILITARY HOTEL,"South Indian, Snacks, Biryani",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/sunnys-chicken-wingss-2nd-stage-btm-layout-bangalore-570388,Sunny's Chicken Wingss!,"American, Fast Food",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/bachelors-kitchen-aicobo-nagar-btm-bangalore-674630,Bachelor's Kitchen,Beverages,â‚¹140 FOR TWO
https://www.swiggy.com/restaurants/joes-burger-sangoli-rayanna-road-kammanahalli-kalyan-nagar-bangalore-694229,Joe's Burger,"Burgers, Snacks, Street Food, Fast Food, American, Continental",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/u-k-foods-2nd-stage-basavanagudi-bangalore-570863,U. K. Foods,"Indian, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/sai-ram-hot-chips-2nd-stage-btm-layout-bangalore-316610,Sai ram hot chips,"Snacks, Beverages, Indian",â‚¹199 FOR TWO
https://www.swiggy.com/restaurants/cotton-candy-station-lulu-mall-rajajinagar-bangalore-679091,Cotton Candy Station,Beverages,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/egg-stickaa-gopalapuram-majestic-bangalore-611427,Egg Stickaa,Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/sri-ganesh-juice-junction-5th-block-koramangala-bangalore-59368,Sri Ganesh Juice Junction,Beverages,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/chai-party-old-madras-rd-indiranagar-bangalore-655498,Chai Party	,"Beverages, Snacks, Fast Food",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/ganesh-fruit-juice-and-chats-1st-phase-jp-nagar-bangalore-643017,Ganesh Fruit Juice And Chats,Fast Food,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/spice-on-wheels-maruthi-nagar-main-rd-btm-bangalore-667460,Spice on wheels,"North Indian, Indian, Chinese",â‚¹199 FOR TWO
https://www.swiggy.com/restaurants/bhojnanam-ns-palya-btm-layout-bangalore-529008,Bhojnanam,North Indian,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/nuts-hut-4th-block-jayanagar-bangalore-424070,Nuts Hut,"Bakery, South Indian, Snacks",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/freshness-4th-block-koramangala-bangalore-508550,Freshness,Beverages,â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/the-fresh-press-brundavana-nagar-btm-bangalore-693732,The Fresh Press,"Juices, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/slv-grand-castle-street-ashok-nagar-bangalore-188885,SLV Grand,"North Indian, Chinese, South Indian, Desserts, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/shree-ganesh-fruit-juice-2nd-block-rajajinagar-bangalore-394546,Shree Ganesh Fruit Juice,"Ice Cream, Snacks",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/get-fit-with-sunny-2nd-stage-btm-layout-bangalore-546844,Get Fit with Sunny!,"Italian, Fast Food, Salads",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/haagen-dazs-gopalapura-magadi-road-bangalore-464940,Haagen Dazs,"Desserts, Beverages",â‚¹800 FOR TWO
https://www.swiggy.com/restaurants/prasiddhi-food-corner-jp-nagar-bangalore-696826,Prasiddhi Food Corner,South Indian,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/chai-central-1st-stage-indiranagar-bangalore-86531,Chai Central,"Beverages, Bakery, Desserts, North Indian, Snacks",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/burger-sandwich-rolls-and-more-1st-stage-btm-layout-bangalore-480178,BURGER SANDWICH ROLLS & MORE,"Fast Food, Chaat",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/punjab-rajasthan-express-restaurant-balepet-majestic-bangalore-577525,Punjab Rajasthan Express Restaurant,"North Indian, Indian, Thalis",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/rich-sandwich-2nd-stage-btm-layout-bangalore-407962,Rich Sandwich,"Fast Food, Combo",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/the-sugar-free-keto-kafe-by-artinci-jakkasandra-koramangala-bangalore-605163,The Sugar Free Keto Kafe - By Artinci,"Ice Cream, Keto, Healthy Food, Sweets, Bakery, Desserts, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/bhartiya-zaika-srinivasa-temple-rd-btm-bangalore-682653,Bhartiya Zaika,"Indian, Chinese, Desserts, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/snaks-manjunath-nagar-basaveshwaranagar-bangalore-667875,SNAK's,"Continental, Italian-American, Pastas, Beverages",â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/chainaama-2nd-stage-indiranagar-bangalore-168880,Chainaama,Beverages,â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/into-the-juice-st-bed-layout-koramangala-bangalore-383005,Into The Juice,"Snacks, Beverages, Juices",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/lovelucks-neivedyam-11th-cross-road-malleshwaram-bangalore-458242,LOVELUCK'S NEIVEDYAM,"South Indian, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/svi-food-jogupalya-halasuru-bangalore-84742,SVI Food,North Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/desi-kaapi-cafe-hal-2nd-stage-indiranagar-bangalore-376733,Desi kaapi cafe,Indian,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/peppy-cafe-jain-college-gate-jayanagar-bangalore-658928,Peppy Cafe,"Beverages, Snacks, Ice Cream, Fast Food",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/wicked-coffee-5th-block-koramangala-bangalore-668723,Wicked Coffee,Beverages,â‚¹240 FOR TWO
https://www.swiggy.com/restaurants/hands-on-tummy-basaveshwar-nagar-bangalore-346957,Hands On Tummy,Healthy Food,â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/maggi-baba-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-318481,MAGGI BABA,"Beverages, Ice Cream, Continental, Desserts",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/ice-cream-shop-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-318486,ICE CREAM SHOP,"Beverages, Ice Cream, Desserts",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/simply-squeezed-chruch-rd-basavanagudi-bangalore-689222,Simply Squeezed,Indian,â‚¹197 FOR TWO
